chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,start,end,word
0.41418672,0.08454958,0.010881968,2.5762933e-05,873.6268645612706,13475.477122711289,1006.9535192990813,36672.27304967359,1690.673828125,93501.5082359314,0.056121826171875,7.137563079595566e-05,-7.1717056e-07,5.1060495e-05,-8.5448403e-07,4.225654e-05,[234.375],-393.87906,1266.1418,188.16302,752.93604,-41.015755,319.25763,37.335197,381.26428,-7.065062,100.60358,-5.0764017,59.296925,14.3056755,192.3559,-15.029094,47.198166,-3.6924314,37.472023,-12.849442,126.32539,-11.233183,183.1543,-6.3950844,144.5374,-5.0862627,90.94744,-11.303317,25.874668,-0.009533942,26.179985,-5.528101,28.308416,-1.5517454,11.183263,-2.6021752,16.730694,-2.3174815,8.462502,3.0273705,16.955688,892.wav,0.0,1.0,three
0.43835592,0.07196379,0.008723436,4.470796e-05,1334.3746593911515,437497.7463503888,1321.571177734107,282893.7842039679,2650.87890625,2279878.3779144287,0.0762481689453125,0.0015610174741595984,1.3544571e-06,1.6660117e-05,-3.1912236e-06,7.417329e-05,[312.5],-420.3028,5274.282,150.79222,2589.362,-26.166027,934.9418,38.055424,1489.4504,-0.19983232,207.38525,-6.811949,192.1278,20.47699,482.8369,-20.41151,194.28455,-9.807427,77.561966,-16.540737,37.113495,-21.51745,17.506638,-1.4051378,17.764557,-20.10005,130.54442,-5.9772816,62.712803,-5.8165493,37.608875,-10.954607,64.15335,-6.715269,14.490734,-2.7062318,53.47797,-8.201632,9.387905,4.732118,20.830957,662.wav,0.0,1.0,three
0.41960815,0.096001625,0.008250753,6.390964e-05,1424.5825737887596,263629.5504075788,1311.7130828834352,178163.75757185125,2847.16796875,1231685.4000091553,0.1038818359375,0.001290738582611084,8.298508e-05,1.3358608e-05,7.598729e-06,8.182744e-05,[267.85714286],-410.59973,3249.039,140.86227,1237.6351,-38.327545,670.0991,37.556908,752.66846,-10.771542,321.29297,-13.537851,94.648544,10.313365,365.72797,-26.73875,192.03165,3.678756,158.7043,1.1261623,238.01788,-11.950918,15.299328,-4.3019586,84.13359,-11.76912,62.87955,3.9620957,74.86728,-7.358686,139.17833,-6.671685,56.5738,-0.20098674,67.88678,-2.6299183,22.411236,-7.8547716,23.210033,0.7701187,23.465794,104.wav,0.0,1.0,three
0.49972558,0.09036052,0.009104343,3.8913982e-05,950.009067350173,91492.00003813658,1220.8511441481464,166180.3202670929,2000.9765625,557814.5980834961,0.050811767578125,0.00030609872192144394,9.1429337e-07,2.6185004e-05,7.521371e-05,6.108998e-05,[187.5],-413.98096,3387.1924,164.9357,1055.6228,-20.755268,421.74036,35.724052,242.17575,11.340701,34.22892,-7.2808423,71.011345,16.605461,158.19318,-11.693607,108.6649,8.320452,40.79044,0.31683138,80.59897,-0.91660553,39.837334,8.714827,50.92186,-1.7433949,16.48618,2.0311298,19.64978,8.886732,25.509163,-1.1194141,28.52172,1.4356599,12.575693,1.1717538,6.329878,-2.853201,14.387391,3.0067244,10.631035,1484.wav,0.0,1.0,three
0.37146258,0.08310375,0.004418185,1.3325254e-05,1469.0940503882307,373980.57321929873,1382.3311665038505,186400.85951392376,2923.33984375,1342157.1254730225,0.0946044921875,0.0016554445028305054,-2.99091e-07,7.0674437e-06,-1.6349568e-06,1.5319494e-05,[117.1875],-484.94556,2970.6465,132.61829,2002.5885,-27.606543,959.8839,57.350292,1169.2584,2.560953,280.42474,-8.281723,216.40308,16.500805,297.1972,-19.442642,342.16675,4.747429,137.15546,-0.74923074,231.05887,-10.441427,28.933102,2.5183508,50.860237,-7.521701,71.89987,4.316862,116.24366,-0.8282374,88.20344,-0.4704445,45.225296,2.5787642,71.937164,-3.1429477,28.77684,-4.640519,31.37894,4.932991,13.97782,1309.wav,0.0,1.0,three
0.44741735,0.07580603,0.009348173,8.961725e-05,1266.1468836970262,425173.57291089726,1277.5272362980884,241533.4552425075,2552.734375,2006538.3911132812,0.0873565673828125,0.002773767104372382,5.404717e-06,7.316425e-06,0.00010372423,0.00015209126,[208.33333333],-419.8653,5107.2036,147.99457,1911.1277,-20.407372,709.4428,42.16729,1367.0487,2.3515658,225.03766,-7.398855,168.78882,21.366817,376.72333,-12.759775,290.6386,1.778854,130.05133,2.6503766,175.46056,-8.094675,39.949966,7.178567,50.915573,-6.724642,150.37369,3.0634134,26.98103,4.229701,43.543564,-1.5190635,53.238945,1.7213262,19.052874,1.9939561,28.373642,-6.3350043,41.877113,6.189014,32.66993,689.wav,0.0,1.0,three
0.632103,0.081022404,0.005941809,5.2401192e-05,2101.9292109603275,182582.73103534392,1372.4567171405024,87883.48860506507,3605.224609375,664974.1530418396,0.23681640625,0.0043773651123046875,1.5194954e-06,7.6236506e-07,1.5952e-06,8.306595e-05,[234.375],-438.65607,4249.759,100.2093,1064.7739,-69.33974,1122.471,58.983944,736.0359,-9.846054,126.83818,-11.940446,70.35814,22.695951,302.8412,-30.058372,157.17201,4.028343,149.68324,-2.4876118,199.07431,-14.405275,17.968267,8.965395,127.63027,-14.709451,71.945625,3.2224627,24.401274,2.4387183,110.19388,-6.211413,42.119987,5.1187854,36.715115,-2.3695269,29.488255,-5.989938,22.402933,6.867812,10.933222,39.wav,0.0,1.0,three
0.4651581,0.09844186,0.005334577,5.1863968e-05,1766.3162864976778,93940.79599644305,1390.7265663989308,25630.99445504505,3042.724609375,254165.58980941772,0.1491851806640625,0.0013052222784608603,-1.5733406e-07,2.253025e-07,6.606084e-06,7.7248e-05,[312.5],-524.6305,6641.506,88.89721,544.3179,-47.119667,694.44775,36.041298,1635.0798,-18.86771,383.69846,-25.054863,186.18945,-2.3826623,103.90752,-32.041622,281.32996,-6.4825706,19.477743,-13.059593,386.93,-8.373525,39.83651,-6.5932455,171.85596,-9.143067,45.50106,3.2276597,26.673538,-7.3173676,237.86557,-3.1236959,63.47112,-0.030416131,44.828453,-1.7762114,25.981373,-9.258603,64.05718,3.1690028,34.44874,879.wav,0.0,1.0,three
0.51890594,0.07833526,0.011044378,0.00020947713,1268.0088531225156,227836.92641233013,1515.9215013050834,196844.00434194034,2712.890625,1620803.8330078125,0.0861663818359375,0.002685874467715621,2.6571647e-07,1.2321918e-05,5.986562e-06,0.00028922598,[89.28571429],-461.71533,16894.027,119.83188,559.4873,4.686456,958.4404,28.807873,984.2107,9.4111395,52.543922,-8.771776,210.42764,5.4249344,206.67267,-16.433357,283.21625,-2.1633434,82.34016,-5.629967,187.56158,-0.85918283,56.367577,0.682762,44.869514,-2.450737,28.541039,-0.9102465,37.31125,2.5684855,12.230492,-1.0804,21.07006,-1.3096617,38.69674,0.7046461,30.556923,-4.04335,42.706905,0.9254346,17.64627,1453.wav,0.0,1.0,three
0.6173957,0.0758742,0.011756798,0.00011526577,1762.3076698468494,117935.64025554483,1371.633375407764,79224.05091202677,3120.849609375,226268.7087059021,0.19464111328125,0.004678856581449509,-2.5733872e-05,1.2093887e-05,-4.4685432e-05,0.00019845304,[267.85714286],-337.31943,3177.0784,124.39907,663.9999,-66.388794,1472.8596,51.599792,219.16447,-5.5415397,150.02144,-15.472631,43.31127,21.969421,169.90347,-32.210335,118.96953,9.905533,32.726875,-5.3183804,138.3618,-9.847416,28.546268,10.558895,105.16519,-7.02034,17.0953,1.6973615,24.682808,4.1993847,24.59795,-6.6778803,58.858273,6.7350993,39.175354,-2.005525,18.470442,-6.3307276,17.94513,3.7010736,19.410236,1447.wav,0.0,1.0,three
0.5015698,0.074022576,0.0047430303,2.835371e-05,2003.8361355734469,646592.4070402962,1467.3158060193414,109468.96701746655,3384.521484375,1515097.5584983826,0.181243896484375,0.00935994740575552,9.151999e-07,3.5363214e-06,5.706263e-07,3.8980495e-05,[312.5],-507.41577,7338.7075,89.588,1615.5875,-39.207825,1342.0505,48.328815,2913.9326,-5.5557494,426.37634,-23.965197,307.2327,7.896847,615.0178,-29.033413,270.6681,-12.748934,123.43727,-10.4243,119.538895,-14.684097,23.233292,-0.26253194,49.28289,-14.439192,175.48538,-0.037211955,39.896324,-2.8249066,78.14003,-6.1046133,63.548214,0.41007912,25.074772,-0.027909756,36.371216,-7.917239,14.622166,5.1747932,18.850351,1282.wav,0.0,1.0,three
0.4415736,0.08468368,0.008524194,9.076974e-05,1801.5080006486294,585836.7232571018,1503.9202051176171,144399.72230823452,3403.076171875,1394038.6176109314,0.142730712890625,0.007121211849153042,-2.0561332e-07,2.1439644e-05,1.708603e-06,9.947309e-05,[312.5],-459.0702,4912.8706,103.63493,1371.6395,-17.475863,775.54834,58.096268,1941.2507,-8.110723,413.60837,-13.465212,125.836815,18.922565,537.31433,-19.40093,633.09845,7.7511735,136.60873,-2.9308603,322.04803,-10.649191,24.267397,-2.5401373,132.33272,-15.315111,148.08557,2.677967,99.483086,-3.9524398,223.06955,-1.5317357,23.715893,-0.11136922,20.382805,-1.373565,32.115585,-9.192143,30.157854,4.621196,5.378329,702.wav,0.0,1.0,three
0.56438184,0.055636805,0.004756079,3.195645e-05,1944.7555876169213,315522.16497018654,1401.7698175643927,108467.44107835757,3330.810546875,1045416.2955284119,0.206207275390625,0.004795125685632229,-2.7696248e-07,3.9846555e-07,1.3009249e-07,5.3488868e-05,[234.375],-471.43616,6725.4453,101.49024,1414.7677,-49.158092,1108.4698,64.853516,1072.9386,-1.3992566,198.05229,-30.21644,222.64865,13.920399,221.5137,-22.879948,167.7347,-15.131969,103.375275,-8.579086,75.940254,-16.96455,36.564808,1.022734,44.535015,-13.022608,97.888855,2.2571697,19.468761,0.5974692,45.107445,-9.721148,35.378468,0.14817482,28.662544,-0.3800686,17.11372,-7.5093303,19.171421,5.0083284,11.015578,1269.wav,0.0,1.0,three
0.3474983,0.07905451,0.009340583,3.5367597e-05,1304.3757060232306,310616.3237299109,1264.951502519552,191998.37975825428,2573.2421875,1516745.5673217773,0.0819091796875,0.001572638750076294,4.919041e-07,4.7666068e-05,4.806709e-06,4.1430365e-05,[312.5],-406.9124,3536.7236,159.38898,2153.0977,-33.2052,720.8696,44.60623,1373.8951,-6.829317,364.92816,-6.370625,88.32624,21.027527,439.9355,-23.0192,364.06927,1.5499854,136.97578,-14.863424,176.91559,-13.12307,38.938885,0.6119976,76.43518,-14.126376,32.820137,1.6001983,116.56406,-6.072452,144.38617,-3.9317002,77.629395,-4.3307986,11.255045,-1.36522,39.783546,-4.8426495,13.163473,4.354154,7.94501,1527.wav,0.0,1.0,three
0.4661518,0.09436828,0.012080926,0.00010715771,1301.0918661382966,472889.29173478286,1305.6257745006856,245414.20709205762,2645.99609375,1977414.846420288,0.077728271484375,0.0019820695742964745,2.4081842e-06,9.459354e-05,9.507829e-05,9.08809e-05,[312.5],-400.4981,4273.045,145.07928,2178.0288,-20.63549,589.35547,53.004337,1337.1165,4.355426,432.27954,-0.32668823,102.17381,20.367977,398.71246,-15.880266,422.0244,8.707244,115.55297,-0.8077675,177.98495,-0.8857712,37.328407,9.344553,78.061775,-2.7923899,37.73152,7.2473264,121.07265,2.0444613,146.0626,4.1201744,69.278885,0.016036123,25.48957,1.6061852,22.573273,-2.4027846,16.641033,6.3534355,12.652198,1533.wav,0.0,1.0,three
0.58455807,0.10779003,0.0048488015,2.784629e-05,1771.0440900230715,128884.34866616389,1260.6563354473262,16861.5988423764,3139.6484375,97090.7211303711,0.199005126953125,0.005543305538594723,4.6357576e-07,5.1605116e-06,7.6388405e-06,2.9519686e-05,[312.5],-456.39587,2011.1925,117.79901,311.0735,-77.04198,631.6711,55.49285,148.82913,-15.666431,48.486504,-14.93108,56.79727,16.99885,273.10602,-24.203896,23.900406,7.323431,46.941154,-3.405514,138.44511,-8.37111,84.00561,7.1025696,202.51768,-5.902894,52.26514,-2.8918493,59.610962,4.8180046,32.150658,-9.745869,18.638088,5.9786777,29.53389,-3.644754,8.993359,-5.516836,7.976903,5.116497,36.161285,919.wav,0.0,1.0,three
0.5180233,0.12483879,0.017647447,0.00033739925,1723.8564657375045,133780.59515461721,1259.4945887734816,27205.20470156245,3109.619140625,121076.52425765991,0.1834564208984375,0.0071074997540563345,-8.691266e-06,0.00022337894,-2.9610172e-05,0.00018199478,[267.85714286],-346.31876,1827.1075,115.9018,403.56406,-74.681,619.6234,56.47903,177.27681,-15.99251,41.012573,-12.573652,53.895958,14.691884,292.76654,-23.913315,24.781988,7.4448833,25.873623,-4.8464737,143.50587,-6.147871,80.297646,3.9152079,215.90425,-4.6638794,74.645424,-4.339056,59.54624,4.147461,31.109306,-10.182739,14.014925,4.8369007,51.464424,-2.9532018,11.540219,-7.0005,10.61791,3.3395295,21.538063,1902.wav,0.0,1.0,three
0.4629155,0.076831184,0.013380641,4.5521694e-05,1286.840520576351,127292.32185671947,1230.1174572146301,90473.87029720885,2688.4765625,585326.1947631836,0.096221923828125,0.0005149086937308311,0.0002320214,5.2984276e-05,8.327424e-06,9.697111e-05,[208.33333333],-341.42236,2987.017,167.0015,1455.5758,-55.501186,635.9225,55.41799,657.52527,-8.290025,133.80197,-20.774506,114.493805,13.94719,244.0329,-31.34542,162.55557,6.810053,106.26016,1.2350441,97.94983,-13.950519,39.106873,5.226283,40.16965,-15.761857,46.507683,3.6592083,37.77671,-0.35755354,58.666035,-13.20371,44.08223,-0.09861231,59.707016,-3.1550157,25.682388,-8.953358,24.629078,5.196969,20.452658,528.wav,0.0,1.0,three
0.3206495,0.09084865,0.006821069,4.7697584e-05,1732.7990428888002,495630.7496169503,1524.3366942421867,163349.91977371337,3197.509765625,1893448.7700462341,0.1331939697265625,0.0036393364425748587,2.6268926e-05,3.423617e-05,1.2276703e-05,3.4519122e-05,[312.5],-501.65375,5459.325,104.14685,1461.8164,-10.756468,736.6594,45.802986,3060.6606,-15.532343,543.5985,-15.87203,397.4168,1.9149405,565.09033,-34.215622,298.70593,-4.032032,134.1817,-12.085204,436.68494,6.8020325,334.23962,-5.2433057,156.18547,-7.590836,37.099762,4.5324726,138.54803,-5.71231,136.3747,3.1401196,26.1221,-3.268664,48.91867,-4.1941156,64.9821,1.2161641,115.448235,-3.2504246,181.64001,272.wav,0.0,1.0,three
0.5556028,0.0639461,0.004509787,2.582797e-05,1772.4610473611629,136453.98816727242,1326.4805245586817,119756.74937578708,3181.640625,744167.3278808594,0.1739501953125,0.002040654420852661,4.4838734e-07,5.302898e-07,5.07192e-07,4.4530123e-05,[312.5],-457.00702,5424.576,117.22126,1135.2073,-70.599396,1142.0419,39.619694,1174.4463,-14.107822,203.44861,-30.007042,202.24133,9.274153,268.48264,-28.39408,103.17541,-8.865158,90.81212,-4.305137,95.20342,-15.365839,31.505852,2.5440235,65.23058,-14.358091,81.52199,-0.0045921654,24.028608,-1.0933105,57.020126,-10.054492,46.450966,3.6170607,23.169678,-0.62088335,32.458977,-7.7910843,19.330214,4.676027,14.093369,514.wav,0.0,1.0,three
0.49095094,0.088062964,0.010533377,6.257933e-05,1196.0224593224975,303848.61848934833,1302.863672096023,195413.12740938948,2536.865234375,1467568.3379173279,0.064300537109375,0.0008016293868422508,1.5673953e-05,3.3352357e-05,0.00010584322,8.449478e-05,[208.33333333],-403.47794,2971.6067,149.49124,1401.7399,-19.531519,581.25854,50.72909,1039.8234,-0.0052219033,255.61937,-2.5668328,78.04455,21.971039,300.08478,-14.690215,294.04608,9.190844,108.54782,4.0767894,175.77658,-2.4727664,22.375805,8.534912,73.38529,-4.073501,81.72011,7.346138,72.56922,-0.0758543,168.14017,-0.21388477,58.464344,3.426097,11.921301,3.6233792,22.309898,-3.3615944,11.17667,5.626132,6.347125,1094.wav,0.0,1.0,three
0.55984133,0.0675008,0.0063816863,5.25319e-05,1781.9135179580242,269391.95525769703,1346.2113605947286,140124.5397155108,3225.5859375,1127028.465270996,0.170745849609375,0.003740585409104824,-5.5045837e-07,6.9765713e-07,7.9269125e-07,8.930656e-05,[234.375],-442.41833,5495.288,120.77708,1109.0029,-66.42932,1278.6519,42.72693,1386.1034,-9.759689,205.9208,-32.22599,272.51022,6.6939497,284.88184,-30.695507,189.55072,-6.900189,117.66275,-12.413989,346.20245,-10.664618,33.056206,3.9652638,60.491,-12.83139,58.183243,0.7664624,58.367344,0.39702564,50.584038,-8.867632,44.313477,6.4053016,17.569542,-4.9397697,86.17704,-5.554511,66.14438,7.1857085,20.574495,1719.wav,0.0,1.0,three
0.40453872,0.08964529,0.00678683,6.81353e-05,1658.4969511336842,504337.6993721657,1394.004874883004,179332.3118913939,3010.009765625,1639096.200466156,0.1319580078125,0.004170238971710205,3.4410394e-05,8.2656516e-07,3.5328005e-05,0.00011334384,[98.68421053],-466.1701,8024.3564,117.59606,1764.4949,-30.48558,1150.2704,44.28224,1833.3811,-0.5147445,224.35355,-18.020353,247.09628,6.7374716,469.90936,-25.150618,198.16568,-7.3938494,151.32208,-2.4105492,144.84283,-11.219671,47.37268,4.498376,57.357124,-8.032528,207.85042,-0.38481057,42.20395,0.21042019,56.591114,-4.6825542,80.97873,0.53805566,15.773904,1.190048,23.140747,-7.846404,26.249851,1.9828345,20.093363,299.wav,0.0,1.0,three
0.5906974,0.12585832,0.0031222696,1.9059225e-05,3009.535327279803,693062.8267160951,2124.3234619307195,210243.39057574136,5421.630859375,2397600.1143455505,0.1916656494140625,0.009695365792140365,3.1089364e-06,3.234836e-06,2.9163748e-06,1.9295105e-05,[312.5],-686.1713,25435.633,25.776787,703.3827,12.944973,548.89154,47.809464,3510.8816,-0.55516315,621.0038,2.0828497,163.51114,6.634468,615.58093,-16.632618,852.93616,-0.95514256,93.37639,-3.8076406,332.22437,-0.9363453,49.00131,-1.78228,124.28404,-2.1548228,115.68364,7.2051983,62.410103,-4.969306,177.13762,6.425764,12.562898,0.35286725,47.39112,1.9629289,25.900574,-1.4149048,50.4027,4.829496,11.645855,1043.wav,0.0,1.0,three
0.6225953,0.076932915,0.012203186,3.995413e-05,1202.9305656389365,583915.0806204488,1435.7795821282461,280638.839725058,2557.6171875,2730563.163757324,0.0259246826171875,0.0006784105207771063,0.0035711234,5.1245053e-05,3.819997e-05,0.000105179875,[312.5],-463.5165,7048.0903,111.30574,1859.3431,-3.0256596,821.25745,70.063705,2189.4941,12.338355,319.57037,2.3481307,241.55243,26.354374,473.5069,-16.683716,427.9466,1.5170158,237.49326,1.1358941,243.59615,-6.632025,52.748375,7.2247734,88.699394,-10.506485,253.87117,5.067569,34.896797,5.0502195,46.986187,0.22053343,59.746574,4.9449434,25.683445,6.6712093,36.15768,-2.4745624,23.73485,8.113486,23.25838,1057.wav,0.0,1.0,three
0.5706207,0.07682062,0.011539027,3.5014e-05,1911.8387970094452,37236.499977784035,1279.9481150127685,25597.854446534144,3323.73046875,23189.306259155273,0.2203521728515625,0.0015237515326589346,4.9619534e-06,2.6407088e-05,5.9347326e-06,7.7056815e-05,[312.5],-324.10156,1267.9401,143.20937,1293.4164,-98.454636,890.8467,69.1301,347.54584,-12.197773,77.426895,-20.55373,104.49452,32.107613,213.10559,-37.53712,225.24948,13.212801,136.32382,-8.772494,252.46953,-13.206854,68.30074,13.593546,62.075428,-16.780506,60.675514,4.018964,15.083857,6.0409164,30.232533,-9.451288,40.273216,11.037276,26.420273,-6.550599,48.614887,-4.1096363,45.13749,11.090548,12.21,1727.wav,0.0,1.0,three
0.4128612,0.0836455,0.010660214,9.4468196e-05,1480.8522301199396,259758.1638647535,1366.5292427790191,169231.97342706827,2987.548828125,1178477.704524994,0.10174560546875,0.0016010664403438568,9.920219e-05,1.2399006e-05,2.2912007e-05,0.00015705424,[267.85714286],-400.7259,3798.9622,140.16727,1218.0442,-37.494812,774.7888,57.793053,1656.3082,-0.4564435,110.04233,-24.6287,421.6749,8.691325,435.46643,-30.863714,278.59573,3.0509822,134.10724,-6.7708054,429.88058,-6.863971,56.180313,3.3724153,18.805172,-13.935877,50.852104,3.0515418,59.169704,0.32756934,77.3485,-11.756376,45.793205,4.4032116,56.554886,-5.9493227,86.29105,-7.535168,75.30894,5.078991,20.06311,1733.wav,0.0,1.0,three
0.5054006,0.067583576,0.020310163,5.320549e-05,1156.4992061827638,65595.67616736359,1152.006524938945,84551.90486701482,2375.732421875,299081.2659263611,0.0832366943359375,0.00019724643789231777,0.00023726503,0.00013889039,1.4150206e-05,0.00017510926,[187.5],-303.96027,2362.563,184.09274,1838.1357,-61.55489,774.76666,57.182316,463.94946,-6.4672003,64.17491,-20.523766,106.24155,15.703184,93.2074,-31.864761,126.85486,5.3257465,132.64952,3.1191692,50.05419,-15.710073,24.35532,6.366141,21.531734,-17.860722,58.309982,1.7511171,19.8736,1.6910352,49.833054,-13.884269,51.881126,2.1586652,29.686214,-3.420877,40.897312,-10.769946,15.308777,6.3565083,21.718702,1069.wav,0.0,1.0,three
0.3706479,0.096398674,0.008081158,7.552302e-05,1686.2467940711351,621739.6858495737,1472.5176463114228,181436.94144648645,3089.84375,1956977.8442382812,0.126495361328125,0.006860448978841305,3.658147e-05,1.674084e-05,2.7728605e-05,8.447026e-05,[312.5],-482.4887,7392.032,109.93472,1700.6436,-10.923637,820.92957,48.89901,2421.7822,-9.593227,609.7953,-13.235178,191.76369,9.71595,928.88153,-31.659245,362.75308,-4.274532,116.61307,-8.359298,246.66814,-11.364431,44.8483,-2.7440696,145.39069,-12.216274,292.9798,5.917588,87.04018,-6.477539,102.64581,-3.8393373,44.068333,1.3179965,39.402412,0.29609913,37.990112,-8.120406,57.01034,1.8681837,15.8377075,1082.wav,0.0,1.0,three
0.61867255,0.081224956,0.0042133383,2.1601636e-05,1074.4249032784144,194215.47477731598,1648.644412298468,128005.63296564043,2449.462890625,1438819.8256492615,0.029052734375,0.00037835538387298584,-3.5025947e-05,8.569389e-07,-3.3994927e-06,3.8309627e-05,[267.85714286],-568.2909,18137.846,114.877914,597.63947,14.606007,411.25104,38.338543,865.06995,15.93317,59.801605,-0.26873803,253.37738,9.353426,186.26082,-12.38094,252.75842,7.0280194,62.083054,-0.2884896,205.99521,1.9385976,43.52161,5.2427835,52.785507,1.7931944,24.850906,4.105666,22.215508,6.0172763,15.626883,0.6918371,19.523476,1.6107655,36.434956,1.6896015,21.066114,-1.8978307,38.458153,4.035737,9.343489,1928.wav,0.0,1.0,three
0.6057973,0.07971969,0.009507596,1.8378909e-05,1948.7073822247569,12652.333412640288,1247.8266103244414,19724.099973796765,3322.75390625,17270.803451538086,0.226806640625,0.0014611482620239258,1.2031715e-05,2.1685137e-05,2.2670587e-05,3.979031e-05,[208.33333333],-332.21756,1133.3638,140.79622,1111.1864,-104.37677,838.31824,68.271454,251.35753,-16.019073,32.81521,-16.372898,32.29043,30.216469,159.58028,-35.567566,162.36722,15.481779,116.358505,-6.285734,279.13345,-11.653206,146.0081,14.7835865,92.592064,-13.337982,31.98869,5.4941087,20.02394,3.5421653,54.58533,-7.9419374,66.35822,9.154853,31.132256,-5.23429,20.49065,-1.2727909,50.233593,6.011548,74.03726,264.wav,0.0,1.0,three
0.66096675,0.059618544,0.0036679562,6.6469984e-06,1598.5774068905766,196596.15607309074,1468.1639459376233,119683.53556991664,3267.333984375,851695.0011253357,0.10162353515625,0.0013695918023586273,0.00085734,2.4365772e-06,6.036746e-05,1.3183341e-05,[312.5],-466.8407,2811.7185,123.74621,1244.8806,-44.2011,831.4375,61.4951,716.3651,2.3069034,103.4083,-6.642746,90.265915,26.119606,227.31656,-19.615719,202.03804,5.106701,146.00864,1.3493986,125.5355,-10.737249,21.531073,9.54422,81.93008,-12.541986,85.652016,1.9570271,11.973774,3.400763,62.615646,-4.318115,37.95261,5.904039,21.173,2.6133857,36.51271,-4.2581415,19.687506,8.414093,16.360067,502.wav,0.0,1.0,three
0.5771258,0.11054034,0.0059126588,7.16394e-05,1455.1090406279943,157507.0609386764,1506.9862256758688,88882.08819906545,3107.91015625,774381.3991546631,0.09832763671875,0.002091478556394577,0.00023280409,3.6202377e-06,3.3564742e-05,8.063909e-05,[208.33333333],-530.9684,6768.196,97.78743,464.25165,-19.681707,357.43927,40.875515,499.27975,-2.7387743,148.96184,-5.805086,86.04141,9.096965,248.69176,-8.9978695,49.80784,3.0345514,46.507416,-0.38261276,112.71476,-0.24528337,54.05161,0.6676724,196.44968,0.7573473,43.566,-5.400238,71.79256,1.4514189,45.854446,-3.2840197,13.719744,0.89394486,25.469536,-0.7773534,19.0107,-3.185032,22.592281,3.1235256,30.655005,1914.wav,0.0,1.0,three
0.45087242,0.08642479,0.011325665,0.00018994321,1834.613193756198,566032.365663874,1531.4876803320235,127615.17586059909,3493.65234375,1394799.9477386475,0.1453704833984375,0.008188832318410277,5.9137122e-08,7.280304e-06,-3.1356906e-06,0.00029573953,[312.5],-461.7624,9908.312,95.04497,930.1865,-16.334595,816.8441,60.589424,2286.8945,0.01103425,314.03027,-16.995617,572.3098,12.473273,528.28094,-21.324404,658.04395,3.645841,150.75189,-5.1914864,727.8971,-1.3333322,116.75316,1.3729656,85.58722,-8.9335575,120.17909,1.1190513,83.270615,-2.0020247,88.20898,-1.4860265,45.9588,3.4114044,18.448616,-2.73942,148.04762,-2.3135748,112.91224,-0.26159605,27.773197,258.wav,0.0,1.0,three
0.42028508,0.08212188,0.007310765,7.1325674e-05,1671.5851512882,753833.8948102681,1463.7771985235083,130652.10833410977,3076.66015625,1828939.1994476318,0.1191864013671875,0.007492920150980353,1.8337385e-06,5.4065617e-06,2.4766136e-05,0.00010405888,[98.68421053],-497.71167,7756.16,110.03734,1572.0852,-8.210609,1108.4182,59.988358,3156.9673,2.5150208,306.54288,-15.635326,767.03754,13.6810665,686.0891,-24.486061,573.46063,-4.9326906,130.68149,-9.203615,614.58777,1.8118447,102.0019,5.739644,42.445854,-9.403484,147.8761,1.5800891,61.853092,1.0285845,41.632656,-1.3270292,53.795895,5.2600803,25.618553,-2.892683,148.53079,0.15853572,100.98512,5.5987983,14.727876,1243.wav,0.0,1.0,three
0.42570007,0.103599966,0.015209126,0.00024802127,1976.9334016730884,368332.90742113756,1471.0222021031677,133090.82648865454,3508.7890625,1205843.9254760742,0.183502197265625,0.0046453094109892845,-7.7626294e-07,0.00014748647,-1.111033e-05,0.00018204095,[312.5],-407.8533,4692.951,87.634056,930.4252,-37.570915,693.95013,64.072296,1504.4928,-12.119124,428.14957,-32.93907,319.03363,6.281541,367.95364,-30.174349,418.15787,-9.111481,205.9794,-22.771433,481.765,-2.1105385,266.04205,-6.193857,98.59817,-10.592575,42.130817,6.5546813,87.071465,-4.9688244,133.05353,-4.2165647,56.98229,-5.243679,22.121387,-6.8219395,56.294834,-1.9234594,140.79959,-3.6924148,185.52866,1257.wav,0.0,1.0,three
